id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1034447424066994176,1034447424066994176,1535466459000,2018-08-28,10:27:39,EDT,288613650,ggprepacad,GGPrepAcademy,,"Good morning!

Wednesday August 29, 2018 will be a half day for all of our GGPA students. School will get out at noon their will be no after school activities or programs. All students need to be picked up by 12:20...  https://www.facebook.com/GGPrepAcademy/posts/2066099256755224 …",[],['https://www.facebook.com/GGPrepAcademy/posts/2066099256755224'],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/1034447424066994176,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
1019357517510369280,1019357517510369280,1531868745000,2018-07-17,19:05:45,EDT,288613650,ggprepacad,GGPrepAcademy,,"GGPA can't wait to see all those smiling faces back in our halls! We hope you all had an amazing summer, see you August 6th!

More information will be mailed to parents soon and put in our website. Thank you!",[],[],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/1019357517510369280,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
1009532736338456576,1009532736338456576,1529526335000,2018-06-20,16:25:35,EDT,288613650,ggprepacad,GGPrepAcademy,,"In July GGPA will have 2 tour times available for any incoming families, the first tour is at 10:00am the second tour will begin at 2:00pm. Don't forget to stop by the front office or go on our website for an...  https://www.facebook.com/GGPrepAcademy/posts/1945746122123872 …",[],['https://www.facebook.com/GGPrepAcademy/posts/1945746122123872'],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/1009532736338456576,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
1009212638134353920,1009212638134353920,1529450017000,2018-06-19,19:13:37,EDT,288613650,ggprepacad,GGPrepAcademy,, https://www.facebook.com/GGPrepAcademy/posts/1944133528951798 …,[],['https://www.facebook.com/GGPrepAcademy/posts/1944133528951798'],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/1009212638134353920,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
999747388200837121,999747388200837121,1527193326000,2018-05-24,16:22:06,EDT,288613650,ggprepacad,GGPrepAcademy,,"The office hours have changed for the summer, we will open at 8:00am and close at 5:00pm. We are currently taking enrollment packets for the 2018-2019 School year if you have any questions please contact the front office.
We hope you all have a good summer!",[],[],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/999747388200837121,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
999024614163415040,999024614163415040,1527021003000,2018-05-22,16:30:03,EDT,288613650,ggprepacad,GGPrepAcademy,,"On Friday May 25, 2018 will be a half day and the last day of school for our GGPA students. School will get out at noon.

El viernes 25 de mayo de 2018 será medio día y será el último día de clases para nuestros estudiantes de GGPA. La escuela saldrá al mediodía.",[],[],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/999024614163415040,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
998624478396493824,998624478396493824,1526925603000,2018-05-21,14:00:03,EDT,288613650,ggprepacad,GGPrepAcademy,,"It has been another successful year at George Gervin Prep Academy, we appreciate all the help and support  from our parents and students. Starting Thursday May 10, 2018  Kindergarten and 8th Grade Promotion...  https://www.facebook.com/GGPrepAcademy/posts/1905980772767074 …",[],['https://www.facebook.com/GGPrepAcademy/posts/1905980772767074'],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/998624478396493824,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
998603917268156416,998603917268156416,1526920701000,2018-05-21,12:38:21,EDT,288613650,ggprepacad,GGPrepAcademy,,"GGPA 1st Annual Water War!! 
On Tuesday, May 22, 2018, we will be celebrating our 1st Annual Water War day. Please send your students with extra clothes to change into. Don't forget to send water toys, water...  https://www.facebook.com/GGPrepAcademy/posts/1905973846101100 …",[],['https://www.facebook.com/GGPrepAcademy/posts/1905973846101100'],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/998603917268156416,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
984566908656599041,984566908656599041,1523574018000,2018-04-12,19:00:18,EDT,288613650,ggprepacad,GGPrepAcademy,,"Welcome George Gervin Prep Academy families!  We have developed this online store for your convenience.  Simply select the items you want, choose your size, and finalize with a credit card.   Your purchases will be...  https://www.facebook.com/GGPrepAcademy/posts/1861019003929918 …",[],['https://www.facebook.com/GGPrepAcademy/posts/1861019003929918'],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/984566908656599041,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
980042631437668353,980042631437668353,1522495346000,2018-03-31,07:22:26,EDT,288613650,ggprepacad,GGPrepAcademy,,"State Testing begins on Monday, April 2nd for ALL 3rd-8th grade students. It is very important for your child to be in school and on time everyday. Please make sure your child gets plenty of rest and a good breakfast. Let’s rock this AZMERIT!",[],[],[],0,0,0,[],[],https://twitter.com/GGPrepAcad/status/980042631437668353,False,,0,,,,,,,"[{'user_id': '288613650', 'username': 'GGPrepAcad'}]",,,,
