id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1220035887163232257,1220035782825725952,1579714197000,2020-01-22,12:29:57,EDT,4367068153,cityccl,CITY Center,,"Applications will be reviewed on a rolling basis.
#nonprofit #education #recruiting #career #staffing #jobsearch #recruitment #Tucson #jobs #nowhiring #payroll #employeebenefits #timeoff #bookkeeping #Arizona",[],[],[],0,0,0,"['#nonprofit', '#education', '#recruiting', '#career', '#staffing', '#jobsearch', '#recruitment', '#tucson', '#jobs', '#nowhiring', '#payroll', '#employeebenefits', '#timeoff', '#bookkeeping', '#arizona']",[],https://twitter.com/CITYccl/status/1220035887163232257,False,,0,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}]",,,,
1220035782825725952,1220035782825725952,1579714172000,2020-01-22,12:29:32,EDT,4367068153,cityccl,CITY Center,,"We're hiring an accounting clerk. Awesome team, $18 per hour, 32 hrs a wk, full benefits. Sound like a good match for you? Apply now!  https://cityccl.org/about/contact/employment/ … pic.twitter.com/2aOhqn7h7r",[],['https://cityccl.org/about/contact/employment/'],[],1,2,2,[],[],https://twitter.com/CITYccl/status/1220035782825725952,False,,1,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}]",,,,
1220023413101748225,1220023413101748225,1579711223000,2020-01-22,11:40:23,EDT,4367068153,cityccl,CITY Center,,"Families, please join us tomorrow Thur, Jan 23 or Thur, Feb 27 for an info session on EmpowerLearning to monitor your student's academic progress. We will meet at 47 E. Pennington and have computer access available.",[],[],[],0,0,0,[],[],https://twitter.com/CITYccl/status/1220023413101748225,False,,0,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}]",,,,
1219999864500707330,1219999864500707330,1579705608000,2020-01-22,10:06:48,EDT,4367068153,cityccl,CITY Center,,"Pima #JTED applications have opened up. High school sophomores, juniors, and seniors are eligible to apply for tuition-free programs. Let us know if you or your child have any questions! https://pimajted.org/ ",[],['https://pimajted.org/'],[],0,0,0,['#jted'],[],https://twitter.com/CITYccl/status/1219999864500707330,False,,0,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}]",,,,
1214997840692301824,1214997840692301824,1578513033000,2020-01-08,14:50:33,EDT,4367068153,cityccl,CITY Center,,Applications are open for City High School and both our Paulo Freire Freedom Schools. Apply by Feb 1st!  https://cityccl.org/blog/open-enrollment-for-2020-21/ … pic.twitter.com/VPz0QNHnhV,[],['https://cityccl.org/blog/open-enrollment-for-2020-21/'],['https://pbs.twimg.com/media/ENyKGCgVUAAThjg.jpg'],0,4,4,[],[],https://twitter.com/CITYccl/status/1214997840692301824,False,,0,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}]",,,,
1214248466378940418,1214248466378940418,1578334368000,2020-01-06,13:12:48,EDT,4367068153,cityccl,CITY Center,,"Our alum, Paloma Martinez's, story A Crisis in the Desert  https://beta.prx.org/stories/280752  via @prx was purchased again, this time by @WAMCRadio. Her story will air all over the Northeast. Congrats, Paloma!","['prx', 'wamcradio']",['https://beta.prx.org/stories/280752'],[],0,3,3,[],[],https://twitter.com/CITYccl/status/1214248466378940418,False,,0,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}, {'user_id': '8865742', 'username': 'prx'}, {'user_id': '22635728', 'username': 'WAMCRadio'}]",,,,
1209179908657672193,1209179908657672193,1577125930000,2019-12-23,13:32:10,EDT,4367068153,cityccl,CITY Center,, pic.twitter.com/ZN81quD1XA,[],[],['https://pbs.twimg.com/media/EMfety_UcAQOtjQ.jpg'],0,0,0,[],[],https://twitter.com/CITYccl/status/1209179908657672193,False,,0,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}]",,,,
1205574879455539200,1205574879455539200,1576266424000,2019-12-13,14:47:04,EDT,4367068153,cityccl,CITY Center,,"Five short plays, 5 monologues, and a solo dance performance. All original material written by our students. See you a 7:00 PM today and tomorrow! pic.twitter.com/2h8uuPNUpe",[],[],['https://pbs.twimg.com/media/ELsP9kTXYAUgDRA.jpg'],0,3,5,[],[],https://twitter.com/CITYccl/status/1205574879455539200,False,,0,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}]",,,,
1205501809361473538,1205501753942147072,1576249003000,2019-12-13,09:56:43,EDT,4367068153,cityccl,CITY Center,, https://www.facebook.com/events/2476577535731189/ …,['4thavenue'],['https://www.facebook.com/events/2476577535731189/'],[],0,0,0,[],[],https://twitter.com/CITYccl/status/1205501809361473538,False,,0,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}, {'user_id': '37735547', 'username': '4thAvenue'}]",,,,
1205501753942147072,1205501753942147072,1576248989000,2019-12-13,09:56:29,EDT,4367068153,cityccl,CITY Center,,"You + the weekend = theater performance at City High School. You'll be out for @4thAvenue Street Fair anyways, make a night of it too! pic.twitter.com/KihqnlQD3J",['4thavenue'],[],['https://pbs.twimg.com/media/ELrNdH8UUAMNOH0.jpg'],1,0,0,[],[],https://twitter.com/CITYccl/status/1205501753942147072,False,,0,,,,,,,"[{'user_id': '4367068153', 'username': 'CITYccl'}, {'user_id': '37735547', 'username': '4thAvenue'}]",,,,
