id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1304490827318792193,1304490827318792193,1599849824000,2020-09-11,14:43:44,EDT,3303073619,pikeroadschools,Pike Road Schools,, pic.twitter.com/GkJgZPfB8M,[],[],['https://pbs.twimg.com/media/Ehp7fG2XkAA46o5.jpg'],0,0,5,[],[],https://twitter.com/PikeRoadSchools/status/1304490827318792193,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
1301614571707420681,1301614571707420681,1599164071000,2020-09-03,16:14:31,EDT,3303073619,pikeroadschools,Pike Road Schools,,"Huge Area Win Last Night.
Both JV and Varsity Volleyball teams with a sweep!
Way to go Lady Patriots! pic.twitter.com/x4f4QA2Am5",[],[],['https://pbs.twimg.com/media/EhBDceGWAAAopj-.jpg'],0,0,10,[],[],https://twitter.com/PikeRoadSchools/status/1301614571707420681,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
1299421300105056264,1299421300105056264,1598641154000,2020-08-28,14:59:14,EDT,3303073619,pikeroadschools,Pike Road Schools,,Volleyball Game Today! pic.twitter.com/9rdgC14uog,[],[],['https://pbs.twimg.com/media/Egh4q2AU4AEBVqQ.jpg'],0,0,3,[],[],https://twitter.com/PikeRoadSchools/status/1299421300105056264,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
1299409620205809664,1299409620205809664,1598638369000,2020-08-28,14:12:49,EDT,3303073619,pikeroadschools,Pike Road Schools,,Just a reminder tonight's Varsity Football is canceled pic.twitter.com/tsKRmbVKie,[],[],['https://pbs.twimg.com/media/EghuBr2X0AAlG03.jpg'],0,0,0,[],[],https://twitter.com/PikeRoadSchools/status/1299409620205809664,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
1296815559158435840,1296815559158435840,1598019897000,2020-08-21,10:24:57,EDT,3303073619,pikeroadschools,Pike Road Schools,, https://ahsaanow.com/2020/08/20/2020-kickoff-classic-pike-road-63-montgomery-catholic-34/ …,[],['https://ahsaanow.com/2020/08/20/2020-kickoff-classic-pike-road-63-montgomery-catholic-34/'],[],0,0,4,[],[],https://twitter.com/PikeRoadSchools/status/1296815559158435840,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
1293169364892557318,1293169364892557318,1597150577000,2020-08-11,08:56:17,EDT,3303073619,pikeroadschools,Pike Road Schools,,"2020 PRS Institute Day!
Patriot leaders are ready! pic.twitter.com/ekaRtYoIME",[],[],['https://pbs.twimg.com/media/EfJCU2VWkAIx4xF.jpg'],0,0,14,[],[],https://twitter.com/PikeRoadSchools/status/1293169364892557318,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
1291135493082697735,1291135493082697735,1596665664000,2020-08-05,18:14:24,EDT,3303073619,pikeroadschools,Pike Road Schools,,"Pike Road Schools is counting on you! Complete your 2020 census today. Respond online, by phone or mail. For more information please visit  http://census.gov  pic.twitter.com/PHaVJd1UQq",[],['http://census.gov'],['https://pbs.twimg.com/media/EesI2K2XYAEzzmC.jpg'],0,3,4,[],[],https://twitter.com/PikeRoadSchools/status/1291135493082697735,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
1287941890634063873,1287941890634063873,1595904250000,2020-07-27,22:44:10,EDT,3303073619,pikeroadschools,Pike Road Schools,, pic.twitter.com/SQduSyNhy4,[],[],['https://pbs.twimg.com/media/Ed-wQf9XoAITrAI.png'],0,5,0,[],[],https://twitter.com/PikeRoadSchools/status/1287941890634063873,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
1286406077505036288,1286406077505036288,1595538083000,2020-07-23,17:01:23,EDT,3303073619,pikeroadschools,Pike Road Schools,,"Great read by Mr. Van Egmond, assistant principal at Pike Road Elementary School. https://www.montgomeryadvertiser.com/story/opinion/2020/07/16/todays-digital-world-we-need-overestimatekids/5437461002/?fbclid=IwAR2Uq7Eny_-dMSTZBxhu36RP9aRmrwX9hPMhHm_x85rF3QWYzLZiHp6156A …",[],['https://www.montgomeryadvertiser.com/story/opinion/2020/07/16/todays-digital-world-we-need-overestimatekids/5437461002/?fbclid=IwAR2Uq7Eny_-dMSTZBxhu36RP9aRmrwX9hPMhHm_x85rF3QWYzLZiHp6156A'],[],0,0,1,[],[],https://twitter.com/PikeRoadSchools/status/1286406077505036288,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
1285236916758163456,1285236916758163456,1595259334000,2020-07-20,11:35:34,EDT,3303073619,pikeroadschools,Pike Road Schools,,"Patricia Ball new Head Softball Coach
Career Record 841-450-2
4th in all times wins amongst AHSAA softball coaches
2011 6A state title
2010 6A runner up
Five state tournament final 4 appearances
Alabama Sportswriter Association 6A Coach of the Year 2010 & 2011 pic.twitter.com/Q6hE7sysBR",[],[],['https://pbs.twimg.com/media/EdYTEIOWoAMvDp0.jpg'],0,4,6,[],[],https://twitter.com/PikeRoadSchools/status/1285236916758163456,False,,0,,,,,,,"[{'user_id': '3303073619', 'username': 'PikeRoadSchools'}]",,,,
